team_one_win,duration,type,team_one_barons,team_two_barons,team_one_dragons,team_two_dragons,team_one_rift_heralds,team_two_rift_heralds,team_one_first_baron,team_one_first_blood,team_one_first_dragon,team_one_first_inhibitor,team_one_first_rift_herald,team_one_first_tower,team_one_assists,team_two_assists,team_one_level,team_two_level,team_one_kills,team_two_kills,team_one_obj_damage,team_two_obj_damage,team_one_deaths,team_two_deaths,team_one_gold,team_two_gold,team_one_double_kills,team_two_double_kills,team_one_damage,team_two_damage,team_one_enemy_monsters_killed,team_two_enemy_monsters_killed,team_one_cc_time,team_two_cc_time,team_one_healing,team_two_healing,team_one_champ_damage,team_two_champ_damage,team_one_cs,team_two_cs,team_one_vision_score,team_two_vision_score,team_one_top_avg_cs_diff,team_one_jungle_avg_cs_diff,team_one_mid_avg_cs_diff,team_one_bot_avg_cs_diff,team_one_top_avg_dmg_taken_diff,team_one_jungle_avg_dmg_taken_diff,team_one_mid_avg_dmg_taken_diff,team_one_bot_avg_dmg_taken_diff,team_one_top_avg_xp_diff,team_one_jungle_avg_xp_diff,team_one_mid_avg_xp_diff,team_one_bot_avg_xp_diff,team_one_top_champ,team_one_jungle_champ,team_one_mid_champ,team_one_bot_champ,team_one_top_champ_diff,team_one_jungle_champ_diff,team_one_mid_champ_diff,team_one_bot_champ_diff,team_one_top_champ_type,team_one_jungle_champ_type,team_one_mid_champ_type,team_one_bot_champ_type,team_two_top_champ,team_two_jungle_champ,team_two_mid_champ,team_two_bot_champ,team_two_top_champ_diff,team_two_jungle_champ_diff,team_two_mid_champ_diff,team_two_bot_champ_diff,team_two_top_champ_type,team_two_jungle_champ_type,team_two_mid_champ_type,team_two_bot_champ_type
1,1808,CLASSIC,1,0,1,3,2,0,1,1,0,1,1,1,67,31,76,70,36,22,80121,34314,22,36,63020,51009,5,2,656649,583589,20,25,91,76,56265,41590,107225,93721,641,653,175,163,0.0,0.2,0.0,0.0,0.0,-235.20000000000005,0.0,0.0,0.0,63.26666666666667,0.0,0.0,Irelia,Hecarim,Kaisa,,5,6,6,0,Fighter,Fighter,Marksman,,Sett,XinZhao,Akali,Bard,2,2,7,9,Fighter,Fighter,Assassin,Support
0,1343,CLASSIC,0,1,0,3,1,1,0,1,0,0,1,1,10,42,56,68,12,40,19499,65920,40,12,38648,50517,1,3,390336,452162,0,9,45,34,17942,28156,51096,65961,450,471,88,136,0.30000000000000004,-0.9,0.3999999999999998,-1.2999999999999994,233.05,-293.00000000000006,81.64999999999998,385.3,-8.499999999999988,-235.55,-88.0,-115.60000000000002,Illaoi,Karthus,Yone,Draven,4,7,8,8,Fighter,Mage,Assassin,Marksman,Diana,Olaf,Zed,Bard,4,3,7,9,Fighter,Fighter,Assassin,Support
1,1796,CLASSIC,0,1,2,2,0,2,0,0,0,1,0,0,59,34,73,70,32,20,53093,47227,20,32,56992,53208,3,2,927118,608909,25,16,148,113,40853,36564,86825,77638,658,633,128,166,-0.7,-0.35,-1.95,3.65,-7.0500000000000265,-735.5500000000002,20.850000000000012,36.949999999999946,-43.85,-30.700000000000014,-79.65,29.150000000000034,Aatrox,Ivern,Galio,Kaisa,4,7,5,6,Fighter,Support,Tank,Marksman,Jax,Nunu,Akali,Bard,5,4,7,9,Fighter,Tank,Assassin,Support
0,1608,CLASSIC,0,1,1,3,1,1,0,1,0,0,1,0,34,53,63,72,22,39,18729,75700,39,22,45614,56384,2,8,420197,542313,19,38,55,64,27470,41916,72195,84975,504,476,78,127,0.0,-0.5,0.0,-2.3500000000000005,0.0,14.750000000000027,0.0,106.20000000000013,0.0,-27.450000000000006,0.0,-251.10000000000008,,JarvanIV,Azir,Yuumi,0,5,9,2,,Tank,Mage,Support,Yone,Nidalee,Pantheon,Bard,8,8,4,9,Assassin,Assassin,Fighter,Support
1,2916,CLASSIC,1,2,5,3,1,0,0,1,1,0,1,1,87,82,90,90,56,50,100632,104322,50,58,99547,95747,7,3,1307419,1262218,16,26,196,121,84504,87419,190867,189824,959,884,311,286,-1.9583333333333333,0.65,0.3416666666666664,1.0833333333333333,-207.14166666666668,77.34166666666665,-156.48333333333332,60.516666666666616,-71.71666666666667,-59.60833333333332,-47.64166666666668,14.29999999999994,Malphite,Lillia,Yasuo,Draven,2,8,10,8,Tank,Fighter,Fighter,Marksman,Tryndamere,Karthus,Zed,Bard,5,7,7,9,Fighter,Mage,Assassin,Support
1,2014,CLASSIC,2,0,1,4,1,0,1,0,0,1,1,0,81,41,83,77,41,24,75423,43627,24,41,69081,58119,8,3,702274,664873,37,21,163,93,46411,47999,129603,92004,617,661,222,202,0.0,-0.4000000000000001,0.0,0.8333333333333331,0.0,-770.6666666666665,0.0,14.766666666666687,0.0,66.86666666666669,0.0,117.4666666666667,Seraphine,Evelynn,,Morgana,0,10,0,1,Mage,Assassin,,Mage,,Olaf,Syndra,Sivir,0,3,8,4,,Fighter,Mage,Marksman
0,2440,CLASSIC,0,2,4,2,1,0,0,1,1,1,1,1,119,132,84,90,58,62,70337,68959,62,59,76843,84329,6,9,734555,860449,23,35,270,276,62537,42644,169081,200663,571,549,155,232,-0.7,0.925,0.0,0.0,548.825,301.725,0.0,0.0,-7.949999999999981,-41.3,0.0,0.0,Volibear,Olaf,Braum,,3,3,3,0,Fighter,Fighter,Support,,Garen,Rammus,Yone,Bard,5,5,8,9,Fighter,Tank,Assassin,Support
1,1517,CLASSIC,0,0,3,0,0,0,0,1,1,0,0,1,51,39,62,54,37,19,39334,6664,19,37,51541,36674,3,2,447402,428010,25,16,136,196,42738,20266,82800,69528,437,237,98,129,2.35,0.35000000000000003,1.4,4.05,4.750000000000021,278.85,-106.79999999999998,161.49999999999994,123.95,28.85,93.1,69.65,Fiora,Rammus,Aatrox,Draven,3,5,4,8,Fighter,Tank,Fighter,Marksman,Gnar,Ivern,Akali,Bard,8,7,7,9,Fighter,Support,Assassin,Support
0,1417,CLASSIC,0,0,3,0,0,0,0,1,1,0,0,1,28,44,61,67,22,32,21652,17284,32,22,41360,48063,3,3,333208,707483,5,8,86,87,15888,19914,58400,63436,443,470,118,66,0.35,1.2,-1.4999999999999998,0.6000000000000003,225.05,169.35000000000005,53.90000000000001,-120.95000000000003,-97.25,-72.00000000000001,-66.85,7.450000000000031,Sett,Udyr,TwistedFate,Samira,2,7,9,6,Fighter,Fighter,Mage,Marksman,MonkeyKing,Ivern,Azir,Nunu,3,7,9,4,Fighter,Support,Mage,Tank
1,2487,CLASSIC,3,0,2,4,1,0,1,1,0,1,1,0,90,53,90,87,43,35,117958,56374,35,43,81974,74525,3,5,821425,1057265,24,49,176,144,43406,44618,137858,125211,671,805,307,270,0.0,0.0,-1.85,-1.175,0.0,0.0,327.625,4.424999999999977,0.0,0.0,36.99999999999999,181.925,Singed,Elise,Fizz,Aphelios,5,9,6,10,Tank,Mage,Assassin,Marksman,,LeeSin,TwistedFate,Lucian,0,6,9,6,,Fighter,Mage,Marksman
1,1557,CLASSIC,1,0,2,1,1,0,1,0,1,0,1,0,36,18,71,65,27,16,48951,27376,16,27,48924,44778,3,0,482983,492510,16,16,69,59,32975,21429,58981,65652,565,532,152,115,0.0,0.4,2.05,0.0,0.0,38.80000000000007,318.05,0.0,0.0,-39.8,29.050000000000026,0.0,Sylas,Hecarim,Qiyana,Kaisa,5,6,8,6,Mage,Fighter,Assassin,Marksman,Tristana,Rengar,Xerath,Ezreal,4,8,8,7,Marksman,Assassin,Mage,Marksman
1,1586,CLASSIC,0,0,2,2,0,1,0,0,0,1,0,1,36,24,71,64,30,16,38426,26924,16,30,54500,40890,1,0,556329,381307,27,5,58,54,40941,16237,75119,58656,676,491,127,123,4.25,-0.35,2.85,-0.05000000000000049,269.80000000000007,440.5,-21.1,-163.6,182.3,22.65000000000001,115.4,-33.85000000000001,Irelia,Khazix,Akali,Nami,5,6,7,5,Fighter,Assassin,Assassin,Support,Malphite,Vi,Katarina,Ezreal,2,4,8,7,Tank,Fighter,Assassin,Marksman
0,2302,CLASSIC,1,1,3,3,2,0,1,0,1,1,1,1,55,71,83,87,34,49,89391,81735,49,34,72544,75613,1,1,913873,1158107,46,6,160,208,81190,62739,138554,168266,637,836,206,217,-1.925,0.04999999999999996,-0.675,-3.2,-245.85,1159.4,77.87500000000003,158.97500000000005,-233.65,-9.9,-168.47500000000005,-228.5,Fiora,Hecarim,Ekko,Draven,3,6,8,8,Fighter,Fighter,Assassin,Marksman,Warwick,Ivern,Pantheon,Ezreal,3,7,4,7,Fighter,Support,Fighter,Marksman
1,2191,CLASSIC,2,0,3,2,0,0,1,0,1,1,0,0,62,71,87,82,44,41,85937,30457,41,44,76920,69775,6,5,872591,744264,39,10,68,114,77037,58396,145491,144613,706,685,210,241,0.0,0.2250000000000001,0.0,0.0,0.0,179.84999999999997,0.0,0.0,0.0,183.775,0.0,0.0,Sett,Kayn,,Rell,2,8,0,0,Fighter,Fighter,,Tank,Rengar,Evelynn,Kaisa,Janna,8,10,6,7,Assassin,Assassin,Marksman,Support
1,1838,CLASSIC,1,0,2,2,1,0,1,1,0,1,1,1,73,52,81,74,47,29,78414,15960,29,47,67427,54253,8,4,785525,551085,57,12,100,102,52659,26137,112908,95189,602,620,182,138,0.43333333333333335,0.8666666666666666,0.7333333333333337,-2.8333333333333326,33.333333333333336,81.0333333333333,-20.333333333333325,-243.10000000000005,45.23333333333335,229.73333333333332,21.699999999999992,112.09999999999998,Illaoi,Rengar,Yasuo,Bard,4,8,10,9,Fighter,Assassin,Fighter,Support,Malphite,XinZhao,Katarina,Rell,2,2,8,0,Tank,Fighter,Assassin,Tank
0,1391,CLASSIC,0,1,1,2,2,0,0,1,0,0,1,1,46,31,63,64,32,26,50123,33398,26,32,48127,47204,4,3,411809,423585,12,4,82,68,24551,17456,63000,62958,481,489,124,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aatrox,Elise,Pantheon,Leona,4,9,4,4,Fighter,Mage,Fighter,Tank,Diana,Nidalee,,Xayah,4,8,0,5,Fighter,Assassin,,Marksman
1,2320,CLASSIC,1,1,5,1,1,0,0,1,0,0,1,1,62,81,89,84,40,37,101457,44259,37,40,76216,71853,3,5,863228,867574,23,3,122,133,85999,42643,128695,155604,776,722,266,212,-0.8500000000000001,0.6250000000000001,-0.3250000000000001,0.825,334.475,-81.37499999999999,36.19999999999999,662.025,-105.85,-90.275,-84.675,-110.375,Darius,Khazix,Zoe,Bard,2,6,5,9,Fighter,Assassin,Mage,Support,Pantheon,Karthus,Zed,Lulu,4,7,7,5,Fighter,Mage,Assassin,Support
1,1649,CLASSIC,1,0,4,0,1,1,1,0,1,1,0,1,53,38,70,64,34,20,67326,27160,22,35,52891,48296,7,0,486058,491886,26,14,77,100,45179,26937,73797,73209,488,552,155,137,-1.35,-0.09999999999999992,-1.3,2.5000000000000004,142.9,49.10000000000005,-227.55000000000004,57.999999999999936,-60.60000000000001,-76.8,15.300000000000011,93.05,Darius,Nunu,Leblanc,Jhin,2,4,9,6,Fighter,Tank,Assassin,Marksman,Kennen,Lillia,Tryndamere,Ezreal,4,8,5,7,Mage,Fighter,Fighter,Marksman
0,2061,CLASSIC,0,1,1,4,1,0,0,1,1,1,1,1,46,79,73,81,26,35,32962,81598,35,26,59073,66162,6,3,617380,759220,26,11,153,122,51725,47914,101358,124911,641,689,190,154,0.3000000000000001,0.6000000000000001,-1.1666666666666667,0.10000000000000024,-178.70000000000005,168.36666666666662,182.46666666666667,163.83333333333334,7.833333333333318,-27.766666666666666,-15.399999999999995,3.4666666666666783,Camille,Kayn,Syndra,Samira,4,8,8,6,Fighter,Fighter,Mage,Marksman,Aatrox,Nunu,Viktor,Seraphine,4,4,9,0,Fighter,Tank,Mage,Mage
1,1293,CLASSIC,0,0,1,2,1,0,0,1,0,0,1,1,25,16,63,55,26,12,41765,19715,12,26,45275,33208,4,2,464599,277812,31,4,87,45,28419,24526,56891,47792,530,460,72,99,0.0,0.0,1.05,-0.25,0.0,0.0,-158.25,93.05000000000008,0.0,0.0,51.90000000000001,25.499999999999968,,Fiora,Ekko,Yasuo,0,3,8,10,,Fighter,Assassin,Fighter,Shen,Elise,Vladimir,Ezreal,4,9,7,7,Tank,Mage,Mage,Marksman
1,1758,CLASSIC,0,1,2,2,1,1,0,1,0,1,1,1,51,43,73,72,33,28,58512,56902,28,33,58142,53226,3,0,643011,530139,23,24,76,132,37261,46111,101075,92449,593,563,137,165,0.0,0.0,1.7499999999999996,0.0,0.0,0.0,-27.599999999999994,0.0,0.0,0.0,43.40000000000002,0.0,,Jhin,Corki,Yuumi,0,6,6,2,,Marksman,Marksman,Support,Riven,Hecarim,Ahri,Ezreal,8,6,5,7,Fighter,Fighter,Mage,Marksman
0,1492,CLASSIC,0,1,2,1,0,1,0,1,1,0,0,0,21,37,62,72,16,29,21583,58531,30,16,40912,51183,1,2,448568,527424,5,23,238,82,27590,39876,67114,76767,505,596,123,113,-0.25000000000000044,-0.05000000000000005,-0.5999999999999999,-2.5,-300.95,109.05,183.95,-243.15,-70.19999999999999,-47.74999999999997,-37.89999999999999,37.5,Jax,Nocturne,Chogath,MissFortune,5,4,5,1,Fighter,Assassin,Tank,Marksman,Volibear,Khazix,Akali,Nautilus,3,6,7,6,Fighter,Assassin,Assassin,Tank
1,889,CLASSIC,0,0,1,0,1,0,0,0,1,1,1,1,19,10,48,39,16,8,27562,2078,8,16,31309,21575,3,0,243389,134347,15,0,34,45,11199,6824,27650,21039,346,239,46,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1486,CLASSIC,0,1,0,3,1,1,0,0,0,0,0,0,16,57,58,70,12,38,19227,59294,38,12,36753,53601,0,8,374989,489658,0,33,56,91,24375,45526,60968,79445,494,481,102,145,-1.0499999999999998,0.8,0.5,0.4500000000000006,-121.24999999999996,-87.0,-349.35,383.55,60.65000000000002,-127.5,-11.850000000000007,-206.99999999999997,Malphite,Kindred,Katarina,Ezreal,2,4,8,7,Tank,Marksman,Assassin,Marksman,Camille,Lillia,Sylas,Bard,4,8,5,9,Fighter,Fighter,Mage,Support
0,1869,CLASSIC,0,1,3,2,0,0,0,1,1,0,0,0,30,52,70,75,21,41,30261,71501,41,21,54381,61789,0,4,584849,579183,3,10,70,105,44506,44537,75854,105240,612,555,177,204,0.0,0.5333333333333333,0.0,1.2999999999999998,0.0,386.33333333333326,0.0,-171.73333333333332,0.0,-60.96666666666667,0.0,-49.56666666666667,,Kayn,Kayle,Bard,0,8,7,9,,Fighter,Fighter,Support,Camille,Khazix,Zoe,Pyke,4,6,5,7,Fighter,Assassin,Mage,Support
1,1855,CLASSIC,1,0,2,2,1,1,1,1,1,1,0,1,70,42,76,69,35,26,71368,30303,26,35,61567,51523,5,0,588532,569180,10,0,163,122,59496,44877,100350,97980,576,580,190,124,0.0,0.06666666666666657,0.0,1.480297366166875e-16,0.0,257.4000000000001,0.0,-22.000000000000032,0.0,-21.73333333333333,0.0,99.26666666666664,Maokai,Kayn,Zed,MissFortune,3,8,7,1,Tank,Fighter,Assassin,Marksman,,Shen,Ryze,Yuumi,0,4,7,2,,Tank,Mage,Support
1,1371,CLASSIC,0,0,2,1,0,1,0,1,0,1,0,1,21,15,66,57,18,10,32225,20065,10,18,45996,34911,1,0,508323,342619,28,0,58,71,39748,25831,55637,41431,575,508,145,82,0.0,0.0,0.6000000000000003,0.30000000000000004,0.0,0.0,70.29999999999994,-62.34999999999992,0.0,0.0,104.29999999999998,43.90000000000003,,Fiddlesticks,Vladimir,Bard,0,9,7,9,,Mage,Mage,Support,Riven,XinZhao,Akali,Nautilus,8,2,7,6,Fighter,Fighter,Assassin,Tank
1,2057,CLASSIC,1,1,1,4,0,2,1,1,0,0,0,0,74,95,80,75,41,40,66073,71308,40,41,70178,63814,7,5,791355,604459,31,7,194,192,41677,47233,119057,117656,620,513,125,179,0.0,0.0,-0.7999999999999999,3.0,0.0,0.0,212.13333333333333,686.1666666666665,0.0,0.0,-99.8,119.26666666666664,Irelia,Lillia,Kassadin,Samira,5,8,8,6,Fighter,Fighter,Assassin,Marksman,,Nunu,Velkoz,Bard,0,4,8,9,,Tank,Mage,Support
0,1511,CLASSIC,0,1,2,1,0,0,0,0,1,0,0,1,15,76,58,73,15,46,22472,41628,47,15,40195,60996,1,6,363679,510017,0,16,119,115,33565,37686,58019,97836,470,524,112,126,0.0,-0.45,0.0,0.0,0.0,332.94999999999993,0.0,0.0,0.0,-199.15,0.0,0.0,Sion,Zac,Nami,,5,8,5,0,Tank,Tank,Support,,Jhin,Evelynn,,Bard,6,10,0,9,Marksman,Assassin,,Support
1,1858,CLASSIC,1,0,3,2,0,1,1,1,1,1,0,0,56,30,75,69,33,16,79031,15825,16,33,61847,48275,3,1,696342,591775,38,0,158,121,40241,36028,102596,81897,627,650,146,151,0.0,-0.4666666666666666,0.0,-2.5666666666666664,0.0,-235.86666666666667,0.0,-422.56666666666666,0.0,64.80000000000003,0.0,1.0333333333333885,,Udyr,Katarina,Jhin,0,7,8,6,,Fighter,Assassin,Marksman,Singed,Nunu,Zed,Bard,5,4,7,9,Tank,Tank,Assassin,Support
0,1767,CLASSIC,0,1,1,4,1,1,0,0,1,0,0,0,25,58,68,74,16,34,27599,88098,34,16,47899,60762,1,2,557708,623078,19,21,86,119,31304,55194,65629,85551,597,602,142,190,0.0,0.0,0.3500000000000003,0.0,0.0,0.0,-45.199999999999974,0.0,0.0,0.0,3.749999999999972,0.0,,Hecarim,Cassiopeia,Yasuo,0,6,10,10,,Fighter,Mage,Fighter,,Kayn,Vladimir,Jhin,0,8,7,6,,Fighter,Mage,Marksman
0,1654,CLASSIC,0,1,0,4,2,0,0,1,0,0,1,1,32,65,68,74,34,43,27952,73812,43,34,54346,60202,5,9,431523,615102,1,24,79,116,31094,39418,77931,95720,521,530,127,116,0.0,0.55,0.0,0.0,0.0,-56.70000000000003,0.0,0.0,0.0,-71.25000000000001,0.0,0.0,Kennen,Warwick,Akali,,4,3,7,0,Mage,Fighter,Assassin,,Fiora,Kayn,Neeko,Jhin,3,8,5,6,Fighter,Fighter,Mage,Marksman
0,1698,CLASSIC,0,2,0,4,0,2,0,0,0,0,0,0,66,51,71,76,33,38,17084,99782,38,33,52741,61310,4,3,482180,614388,6,28,110,108,26072,48231,97456,97324,505,528,104,135,0.3000000000000003,-1.1999999999999995,0.0,0.0,38.24999999999998,-185.45000000000005,0.0,0.0,-71.24999999999999,-71.45,0.0,0.0,Jayce,Amumu,Orianna,Bard,7,3,7,9,Fighter,Tank,Mage,Support,Malphite,Lillia,Jhin,Nami,2,8,6,5,Tank,Fighter,Marksman,Support
1,1661,CLASSIC,0,1,3,1,1,0,0,0,0,1,1,1,71,49,72,70,39,33,56223,38504,33,39,58922,56509,4,5,546644,561968,52,22,136,93,51927,39652,112838,112635,487,589,101,142,0.0,0.0,-1.1000000000000003,-1.2,0.0,0.0,91.69999999999996,-302.0000000000001,0.0,0.0,107.75,64.49999999999997,,Camille,Yasuo,Ezreal,0,4,10,7,,Fighter,Fighter,Marksman,Irelia,Vi,Akali,Samira,5,4,7,6,Fighter,Fighter,Assassin,Marksman
1,1518,CLASSIC,0,0,3,0,0,0,0,1,1,1,0,1,50,22,71,61,45,18,43054,1136,18,45,56095,40277,6,0,551024,361354,32,12,93,91,35633,9492,91103,54360,565,477,105,105,-0.3000000000000003,0.65,-0.15000000000000013,4.05,-431.94999999999993,153.80000000000004,106.3,-139.05000000000013,-3.0999999999999943,169.9,58.40000000000001,320.4500000000001,Malphite,Khazix,TwistedFate,Lucian,2,6,9,6,Tank,Assassin,Mage,Marksman,Sion,Pantheon,Xerath,Jhin,5,4,8,6,Tank,Fighter,Mage,Marksman
1,1818,CLASSIC,1,0,2,2,2,0,1,0,0,1,1,1,65,32,80,71,38,27,71467,30161,27,38,62317,54303,7,2,585349,626005,0,16,145,119,77167,45602,109294,95495,605,659,145,154,-0.43333333333333335,0.5333333333333333,-1.6666666666666667,-0.4333333333333334,-125.16666666666664,-0.7999999999999924,-241.7333333333333,-141.7333333333334,122.2,176.66666666666663,58.33333333333334,53.23333333333335,Shen,Zac,Rumble,Senna,4,8,10,7,Tank,Tank,Fighter,Marksman,Katarina,Kayn,Ekko,Aphelios,8,8,8,10,Assassin,Fighter,Assassin,Marksman
0,1204,CLASSIC,0,0,0,3,0,2,0,0,0,0,0,0,17,36,51,59,14,25,4284,58774,25,14,30759,43481,0,4,238993,409436,4,25,59,71,13954,29654,37422,51708,348,409,68,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Evelynn,Fiora,Ashe,0,10,3,4,,Assassin,Fighter,Marksman,,Viktor,Mordekaiser,Jhin,0,9,4,6,,Mage,Fighter,Marksman
1,1376,CLASSIC,0,0,2,0,2,0,0,1,1,1,1,1,39,14,63,53,32,8,55160,9801,8,32,49321,32408,4,1,468588,266549,33,0,100,62,17410,12567,61622,28243,566,441,124,107,1.7999999999999998,0.4,0.0,0.0,-237.95,-184.75000000000003,0.0,0.0,161.60000000000005,166.55,0.0,0.0,Shen,Elise,Qiyana,Zyra,4,9,8,7,Tank,Mage,Assassin,Mage,Riven,Sejuani,,Kayle,8,4,0,7,Fighter,Tank,,Fighter
0,192,CLASSIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,4343,4663,0,0,12735,21694,0,0,0,2,199,1011,1920,1726,44,41,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,967,CLASSIC,0,0,0,2,0,1,0,0,0,0,0,0,7,27,44,49,6,16,2048,34519,16,6,23042,31369,0,4,191722,295643,1,24,52,46,15605,20533,26679,32759,340,350,57,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1780,CLASSIC,1,0,1,4,1,0,1,1,1,0,1,1,44,53,68,73,30,35,40622,52390,35,31,54568,55154,1,4,425866,538981,4,10,110,114,30782,35535,81097,94316,419,500,126,56,-1.95,0.45,-0.9500000000000002,0.15000000000000013,-77.99999999999999,-204.65,-60.55000000000002,24.05,-90.05000000000003,33.45000000000001,34.5,79.10000000000005,Singed,Nunu,Zed,Sivir,5,4,7,4,Tank,Tank,Assassin,Marksman,Mordekaiser,LeeSin,Orianna,Varus,4,6,7,2,Fighter,Fighter,Mage,Marksman
0,1836,CLASSIC,0,1,1,3,0,2,0,0,0,0,0,0,52,54,72,76,29,43,19343,86165,43,29,53463,64592,2,4,502922,597434,9,43,96,105,27515,38968,101757,101823,562,560,147,134,0.2666666666666668,0.3666666666666667,0.0,0.0,29.73333333333335,0.8666666666667121,0.0,0.0,-27.26666666666664,-101.5,0.0,0.0,Camille,Elise,,Ezreal,4,9,0,7,Fighter,Mage,,Marksman,Garen,Khazix,Fizz,Pantheon,5,6,6,4,Fighter,Assassin,Assassin,Fighter
1,1747,CLASSIC,1,0,4,0,0,1,1,0,1,1,0,0,66,48,75,75,51,36,67532,22420,36,51,65162,57889,10,3,666991,584386,47,41,66,95,50557,32558,127320,98555,615,589,161,135,0.0,0.85,0.0,1.1,0.0,-6.400000000000035,0.0,-190.25,0.0,15.200000000000005,0.0,54.40000000000002,Riven,Karthus,,Ezreal,8,7,0,7,Fighter,Mage,,Marksman,Sett,Kayn,Lissandra,Braum,2,8,6,3,Fighter,Fighter,Mage,Support
1,1217,CLASSIC,0,0,2,0,1,0,0,1,1,1,1,1,46,16,59,49,24,8,41223,6677,8,24,40965,30610,2,0,369080,266683,18,2,89,45,16993,18036,55732,34356,430,405,94,77,0.25,0.2,-2.4000000000000004,3.1,-354.5,-154.45,-193.00000000000009,-118.90000000000003,143.25,139.25,10.150000000000013,365.30000000000007,Poppy,Graves,Gragas,Samira,6,3,5,6,Tank,Marksman,Fighter,Marksman,Fiora,Riven,Yasuo,Twitch,3,8,10,6,Fighter,Fighter,Fighter,Marksman
0,1637,CLASSIC,0,1,2,2,1,1,0,0,0,0,1,0,31,35,63,69,19,30,28360,87392,30,19,44540,53370,2,4,371826,552784,0,20,73,85,27000,23268,51407,78846,494,461,142,82,2.3,0.10000000000000006,-1.65,1.4000000000000008,267.90000000000003,244.65,169.75,179.5,62.85000000000001,-90.3,-30.549999999999986,69.05000000000001,Riven,Ekko,Xerath,Pyke,8,8,8,7,Fighter,Assassin,Mage,Support,Maokai,MasterYi,Ziggs,Yasuo,3,4,4,10,Tank,Assassin,Mage,Fighter
1,1676,CLASSIC,1,0,2,2,0,1,1,1,0,1,0,0,55,20,76,67,46,17,66538,36365,17,46,58127,46984,7,2,539465,498139,17,13,104,68,23519,32196,93023,66921,512,496,153,100,0.0,0.0,0.7499999999999998,0.10000000000000007,0.0,0.0,-278.05,-21.250000000000085,0.0,0.0,116.8,183.75,,Amumu,Orianna,Bard,0,3,7,9,,Tank,Mage,Support,Illaoi,MasterYi,Yasuo,Caitlyn,4,4,10,6,Fighter,Assassin,Fighter,Marksman
0,1904,CLASSIC,0,0,2,3,1,1,0,0,0,0,1,0,21,54,71,74,17,34,31766,63244,35,17,51060,58274,1,3,575580,573569,21,13,85,98,31728,30543,70686,78586,549,582,135,189,-1.9666666666666668,0.43333333333333335,-1.0000000000000004,1.1666666666666667,-376.0,262.26666666666665,-203.16666666666669,298.06666666666666,-33.69999999999999,166.66666666666666,-84.83333333333331,-44.46666666666666,Vayne,MasterYi,Diana,Rengar,8,4,4,8,Marksman,Assassin,Fighter,Assassin,Camille,Amumu,Leblanc,Braum,4,3,9,3,Fighter,Tank,Assassin,Support
0,1317,CLASSIC,0,0,0,3,1,0,0,1,0,0,1,0,10,46,56,65,17,42,15671,44566,42,17,37171,49261,1,3,351101,463779,2,24,48,51,15572,32630,49233,71095,431,440,77,69,0.7499999999999996,-0.5,-1.35,1.2499999999999998,348.35,-80.34999999999994,-252.65,162.35000000000005,31.39999999999999,-204.2,-210.75,-101.0,Irelia,Shyvana,Lucian,Jhin,5,4,6,6,Fighter,Fighter,Marksman,Marksman,Kayle,Khazix,Katarina,Caitlyn,7,6,8,6,Fighter,Assassin,Assassin,Marksman
0,2159,CLASSIC,2,0,4,2,1,1,1,1,1,0,1,0,61,68,83,83,34,42,97821,61498,42,34,68807,73785,4,5,738344,773639,7,51,131,195,43327,41654,116012,126581,689,684,190,229,0.0,0.0,-0.22500000000000012,0.5750000000000003,0.0,0.0,337.125,421.05000000000007,0.0,0.0,30.175000000000004,272.5249999999999,Riven,Sejuani,Akali,Leona,8,4,7,4,Fighter,Tank,Assassin,Tank,,Kayn,Annie,Bard,0,8,6,9,,Fighter,Mage,Support
0,1613,CLASSIC,0,1,0,4,1,0,0,0,0,0,1,0,28,58,64,72,22,33,26474,63264,33,22,45947,57586,2,3,487702,582620,9,8,72,90,27496,32130,62612,73020,520,590,110,140,0.0,-0.29999999999999993,0.0,0.1499999999999997,0.0,52.24999999999997,0.0,145.19999999999996,0.0,-19.700000000000014,0.0,-110.00000000000004,Katarina,Khazix,,Thresh,8,6,0,7,Assassin,Assassin,,Support,Irelia,Nunu,Galio,Shaco,5,4,5,9,Fighter,Tank,Tank,Assassin
